wandb_run_id,dataset,starting_modality,new_modality,teacher_test_metric,lr,asym_lr,weight_decay,epochs,modality_dropout,labeled_frequency,labeled_start_fraction,protect_lrm,use_mask_token,latent_masked_only,lambda_latent,lambda_prefusion,lambda_distill,trainable_params,active_losses,val_transfer,test_transfer,val_peeking,test_peeking,val_addition,test_addition,val_ens_addition,test_ens_addition,stage0_checkpoint,shote2e_checkpoint
huuzo2w7,dfc2020,s1,s2,43.29,0.00020815586300949163,1.0,0.08745610050042202,100,0.4635170734931732,0.43891270103163416,0.5,False,True,True,0.2328104046221544,0.6729723930652902,0.050654653002609296,151848208,distill+latent+ce,40.65,40.12,47.54,39.74,45.21,43.52,42.87,44.66,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt,checkpoints/sweep_huuzo2w7_0502_0846.pt
esxrhc59,dfc2020,s1,s2,43.29,0.0001527393057766033,1.0,0.02818446087265222,100,0.47187631157969967,0.4614651094529417,0.5,False,True,True,0.4238962764220039,0.025368779060138236,0.540541352456276,151848208,distill+latent+ce,41.80,36.39,48.67,41.77,46.60,45.06,44.20,44.76,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt,checkpoints/sweep_esxrhc59_0502_0846.pt
2n8lvfbg,dfc2020,s1,s2,43.29,0.00048288622773435093,1.0,0.0021004176891125993,100,0.3807603463408977,0.4904442434512194,0.5,False,True,True,0.22735563764562505,0.5836607746845032,0.9843636757757744,151848208,distill+latent+ce,40.80,45.25,47.80,41.23,45.04,44.39,42.91,43.94,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt,checkpoints/sweep_2n8lvfbg_0502_0848.pt
zkpx0uca,dfc2020,s1,s2,43.29,0.0007196494963692847,1.0,0.0041388155276547295,100,0.1308280204342681,0.4897749475457033,0.5,False,True,True,0.2776150404766028,0.9894595315069796,0.8545237575192108,151848208,distill+latent+ce,40.40,31.51,48.27,39.20,43.51,31.34,41.96,37.44,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt,checkpoints/sweep_zkpx0uca_0502_0848.pt
csjbifoj,dfc2020,s1,s2,43.29,0.0004678592933670595,1.0,0.013866722991203626,100,0.11416294616771816,0.45142600136466615,0.5,False,True,True,0.33876151154957757,0.3485237955517104,0.5832866204372108,151848208,distill+latent+ce,40.64,34.67,48.67,40.99,43.95,41.27,42.05,40.74,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt,checkpoints/sweep_csjbifoj_0502_0849.pt
0pg91jq8,dfc2020,s1,s2,43.29,7.39081668726992e-05,1.0,2.7626408052559393e-05,100,0.23284357513248,0.4212715323030686,0.5,False,True,True,0.20568217211616913,0.6231299939936988,0.9121546216738088,151848208,distill+latent+ce,41.60,39.69,48.30,42.79,46.87,44.56,44.02,44.84,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt,checkpoints/sweep_0pg91jq8_0502_0849.pt
wefkv50r,dfc2020,s1,s2,43.29,0.0005104318830644579,1.0,0.000265626073011256,100,0.21591312480820565,0.4087184791693594,0.5,False,True,True,0.48155050481211786,0.5345778318016535,0.11669173256456444,151848208,distill+latent+ce,39.67,34.82,48.10,39.30,43.82,39.90,41.75,40.06,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt,checkpoints/sweep_wefkv50r_0502_0849.pt
cfmevuw1,dfc2020,s1,s2,43.29,0.00011159020321506524,1.0,0.0054046933576877496,100,0.37982144310515886,0.3628792848368516,0.5,False,True,True,0.07809763273277098,0.854938074380802,0.33942810755257136,151848208,distill+latent+ce,41.78,43.26,48.08,44.02,45.69,45.19,43.73,45.76,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt,checkpoints/sweep_cfmevuw1_0502_0850.pt
q4not33m,dfc2020,s1,s2,43.29,4.7054498263845555e-05,1.0,9.3902656467421e-05,100,0.3042760939435798,0.19023370038267673,0.5,False,True,True,0.49233951552438904,0.7214550505612106,0.6007332712869581,151848208,distill+latent+ce,41.57,41.54,48.03,41.45,45.81,44.18,43.69,43.37,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt,checkpoints/sweep_q4not33m_0502_0851.pt
iqcnthn3,dfc2020,s1,s2,43.29,0.0005850481704342323,1.0,0.031092814827184775,100,0.48163415945590904,0.22667291137799445,0.5,False,True,True,0.3099738545281103,0.3898790587402467,0.0001600451439249806,151848208,distill+latent+ce,38.97,42.18,47.60,41.19,42.06,40.49,40.52,41.89,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt,checkpoints/sweep_iqcnthn3_0502_0852.pt
g618utbo,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.0003238680276898,1.0,0.0023224497289436085,100,0.44785623352698734,0.45135745985736586,0.5,False,False,True,0.022454462841717815,0.8610972466734411,0.4081251986135699,151848208,distill+latent+prefusion+ce,40.25,45.35,47.91,42.21,46.40,45.23,43.33,46.12,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
dppaiu58,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,3.066479774686282e-05,1.0,0.022085346118585637,100,0.35936391260307066,0.45146661786157594,0.5,False,False,True,0.31634614749197026,0.15508654653597642,0.22985934211219883,151848208,distill+latent+prefusion+ce,41.33,45.88,48.15,42.87,46.10,42.63,43.69,45.74,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
joszyc3i,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,1.9464141293685277e-05,1.0,1.1677499436352769e-05,100,0.441783806516303,0.43350259830940285,0.5,False,False,True,0.4577226286166854,0.6486692899625793,0.31622305899830194,151848208,distill+latent+prefusion+ce,41.69,44.10,48.24,40.65,46.71,41.56,44.20,44.51,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
dpmpe88c,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,1.2712664926705055e-05,1.0,0.002396470122013404,100,0.29400100360630144,0.4941895304589087,0.5,False,False,True,0.33048085103154734,0.0008162118601573454,0.7821297689891075,151848208,distill+latent+prefusion+ce,40.84,45.69,47.93,41.39,45.16,41.91,42.80,45.36,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
q7jnk0vw,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,2.710534501823499e-05,1.0,1.1858406477433354e-05,100,0.15670799083982517,0.4986133658292068,0.5,False,False,True,0.1042595774601019,0.49643237996053213,0.292914836151953,151848208,distill+latent+prefusion+ce,41.41,36.37,48.29,43.61,44.95,44.86,43.00,44.55,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
y1166mle,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,5.257148294880284e-05,1.0,0.0008769413061256275,100,0.3321911498901471,0.3816064055967917,0.5,False,False,True,0.03650633475021331,0.48904668556728137,0.5840749408307434,151848208,distill+latent+prefusion+ce,41.47,49.27,48.15,43.68,45.83,41.97,43.59,44.74,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
vidjtm6n,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.000493621048576835,1.0,0.007982356945477624,100,0.1826728569590954,0.423808874785376,0.5,False,False,True,0.31775016083733876,0.23440152487331223,0.4408739517945688,151848208,distill+latent+prefusion+ce,40.42,45.89,48.61,40.81,46.98,42.54,43.70,45.51,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
uxdkq6u4,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,3.967122231457104e-05,1.0,0.004719199146943502,100,0.24349711522156167,0.40532275106081894,0.5,False,False,True,0.08927542317234405,0.4372838531707526,0.8127914268375586,151848208,distill+latent+prefusion+ce,41.61,46.57,48.02,43.72,46.78,46.17,44.05,46.67,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
anytfrl0,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.0009431125675436894,1.0,1.4566584338292138e-05,100,0.13311669745383814,0.4586205082065865,0.5,False,False,True,0.4975172338149907,0.4783989712905776,0.5644378963402011,151848208,distill+latent+prefusion+ce,39.31,42.85,48.12,40.40,45.42,44.38,42.07,44.52,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
s27le6lt,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.00014258868830144215,1.0,4.646504501420543e-05,100,0.2863916047299698,0.3730397343194955,0.5,False,False,True,0.4958536411907965,0.04466466415996084,0.05711654235669572,151848208,distill+latent+prefusion+ce,41.16,49.37,47.67,42.67,46.16,44.46,43.64,47.85,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
zq7xatgo,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.0003207030070551828,1.0,0.0002538286888138832,100,0.32556588183618496,0.3589952657302884,0.5,False,False,True,0.46112811434546297,0.8653796082953125,0.4425336759643867,151848208,distill+latent+prefusion+ce,41.42,45.81,48.31,42.22,47.40,43.81,44.17,46.20,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
f5hij1pv,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.00010314679061693716,1.0,0.002925383665464278,100,0.4025401205665883,0.4526122390362677,0.5,False,False,True,0.3359226899906478,0.6483811306465569,0.3173282220858583,151848208,distill+latent+prefusion+ce,41.29,40.73,48.09,43.45,47.53,43.74,44.41,44.19,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
6wv8qlmr,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,3.2914644442695026e-05,1.0,0.0001061580751909704,100,0.3631495649420021,0.3085539837605505,0.5,False,False,True,0.49646672909120954,0.2692924925437127,0.527292395900518,151848208,distill+latent+prefusion+ce,41.25,45.99,48.38,42.94,46.94,42.84,44.10,45.96,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
et1470e5,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.0001168013015506186,1.0,0.00016601841372809118,100,0.21358288257672345,0.3099043283895798,0.5,False,False,True,0.3187927652654874,0.6279577045705629,0.9799650684914332,151848208,distill+latent+prefusion+ce,41.97,45.29,48.22,44.94,46.58,45.93,44.21,46.04,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
5ovwqmkw,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.00012960068157350757,1.0,0.0461607133353984,100,0.1822715175538787,0.3332773647437628,0.5,False,False,True,0.4407710522247286,0.6284101360280198,0.6281226069451573,151848208,distill+latent+prefusion+ce,41.67,46.06,48.04,40.67,47.47,44.75,44.57,45.69,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
x356xnha,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,1.3611426155019126e-05,1.0,0.00036219318824403225,100,0.26245438135046384,0.1259196806777566,0.5,False,False,True,0.3803706950273756,0.3973944665121125,0.9270744166593188,151848208,distill+latent+prefusion+ce,40.51,44.91,47.72,42.79,46.71,42.88,43.49,45.59,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
a9sfbbte,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,1.4660633158124666e-05,1.0,7.691796108862592e-05,100,0.2643801021768611,0.18238831508569345,0.5,False,False,True,0.07797121082805619,0.5661651903978129,0.688494894198965,151848208,distill+latent+prefusion+ce,41.49,46.26,48.33,43.09,46.06,43.18,43.58,44.84,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
zx4j15gp,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,9.093927648707384e-05,1.0,0.000411950938581127,100,0.10407564219495724,0.30175870463000365,0.5,False,False,True,0.48895170596786697,0.96914431461857,0.501269264582351,151848208,distill+latent+prefusion+ce,40.67,47.89,48.20,43.47,47.36,44.07,43.92,46.85,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
u6ag4ocj,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,3.567717594574538e-05,1.0,0.00032747728085908643,100,0.4467685596332215,0.2364710064776668,0.5,False,False,True,0.0736846309879432,0.7433233710986139,0.25543257166979383,151848208,distill+latent+prefusion+ce,41.55,46.66,48.54,43.83,47.93,44.60,44.56,46.03,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
7hwz3tuy,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.0001666059050429657,1.0,0.001484008229554558,100,0.22522901958216104,0.22556902263217793,0.5,False,False,True,0.226373204395916,0.5361395231429225,0.5297334541412176,151848208,distill+latent+prefusion+ce,41.46,44.65,47.83,44.10,47.22,44.57,44.34,46.45,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
iit68hlx,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.0005215518432850008,1.0,0.0071428638341662085,100,0.1152912036743316,0.13747563906536062,0.5,False,False,True,0.43639718794055127,0.18367653322150213,0.7341032996005938,151848208,distill+latent+prefusion+ce,40.43,47.65,48.52,42.17,46.73,43.53,43.42,46.20,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
ktl84rkw,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,3.848464007481711e-05,1.0,6.515513501347656e-05,100,0.21131776904226085,0.22131484623552944,0.5,False,False,True,0.12018247113434628,0.03523384543006969,0.2374880361537649,151848208,distill+latent+prefusion+ce,41.55,40.65,48.14,43.61,45.84,42.92,43.52,42.78,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
7dbzzpfo,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,1.7499368245446065e-05,1.0,4.6533931536943025e-05,100,0.4098437794121038,0.15292421796633848,0.5,False,False,True,0.2635588155947962,0.1479557436611435,0.22595130861950852,151848208,distill+latent+prefusion+ce,41.16,46.73,48.09,43.27,46.28,42.76,43.66,45.68,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
uw5j0trh,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,1.5812597610546336e-05,1.0,1.903357188216063e-05,100,0.2761995108343722,0.241697987900916,0.5,False,False,True,0.3924968634497826,0.6896765337556838,0.6970473160610231,151848208,distill+latent+prefusion+ce,41.41,47.60,48.42,42.73,47.12,43.76,44.22,46.15,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
vgyepc8s,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.00025192141461146176,1.0,2.7866719731331795e-05,100,0.4176303283440699,0.4358069271484183,0.5,False,False,True,0.4049944963830673,0.3928075481836229,0.8223026868935962,151848208,distill+latent+prefusion+ce,41.67,46.59,48.37,43.81,47.62,41.83,44.59,45.96,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
48s3txqf,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.00014377892732246638,1.0,0.014336748158599892,100,0.13405245739213775,0.4711400477224763,0.5,False,False,True,0.2717788962873663,0.12581775852777644,0.19554510139840897,151848208,distill+latent+prefusion+ce,41.65,48.71,48.32,43.99,46.80,45.67,44.23,47.05,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
z037h7wx,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,5.195019232156409e-05,1.0,0.08051304916364409,100,0.3938811111164714,0.4510866476442006,0.5,False,False,True,0.24673742242956145,0.35655653545366894,0.808341622196421,151848208,distill+latent+prefusion+ce,41.37,45.33,47.97,44.50,47.46,44.74,44.42,47.01,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
ues18021,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,1.600092007390765e-05,1.0,0.04759973726568964,100,0.26828220909870326,0.4391481718680319,0.5,False,False,True,0.030485577447121992,0.8299889686874472,0.7944537599978589,151848208,distill+latent+prefusion+ce,41.29,45.93,48.12,42.89,47.34,43.00,44.26,45.66,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
8w42uyqs,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.0008082102865748308,1.0,0.0014968665856556697,100,0.4503345177495176,0.3934711641862245,0.5,False,False,True,0.2776295428369358,0.04118048569796895,0.656492922605669,151848208,distill+latent+prefusion+ce,40.05,44.03,47.04,43.75,45.12,43.84,42.59,44.23,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
rrzqxo1m,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,1.1282540505782331e-05,1.0,0.000801565290296937,100,0.4662943471753922,0.40267932414165,0.5,False,False,True,0.1252413258750628,0.6523957239411023,0.31776010708549196,151848208,distill+latent+prefusion+ce,40.96,46.37,48.24,42.30,46.46,41.60,43.70,44.64,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
mwinw4y5,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,0.00012751657805567753,1.0,0.0021498333208681344,100,0.12118776902793588,0.17625963466165123,0.5,False,True,True,0.179533507203951,0.7830039909268323,0.8937269773831173,151848208,distill+latent+ce,41.22,47.11,48.35,39.90,45.32,45.74,43.27,46.33,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
noqe8y5t,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,1.601864314092178e-05,1.0,7.109771352112542e-05,100,0.15547417363905738,0.4978574614147213,0.5,False,False,True,0.2702690038384209,0.8338757002418,0.3815959968502436,151848208,distill+latent+prefusion+ce,40.66,46.82,47.98,43.85,46.74,42.82,43.55,45.29,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
td8zizl7,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.00021924807918823243,1.0,0.05564751054626549,100,0.11390537441859427,0.43116317223236433,0.5,False,False,True,0.0713164089964694,0.2981091856888163,0.8277417143398109,151848208,distill+latent+prefusion+ce,41.07,48.00,48.18,43.76,46.10,45.99,43.45,46.35,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
avc5nx0f,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.00030425833173155223,1.0,0.03252158397317877,100,0.15798589157612258,0.3786572159685192,0.5,False,False,True,0.07130498459934165,0.4850873376646011,0.8887960789636853,151848208,distill+latent+prefusion+ce,41.11,44.68,48.34,41.39,46.09,45.88,43.60,46.71,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
9tahw2sy,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.0001778045742126274,1.0,0.0001326443674410013,100,0.276865356363448,0.2791007779368244,0.5,False,False,True,0.030013111247424618,0.8306777313717506,0.8194919504092493,151848208,distill+latent+prefusion+ce,41.40,48.09,48.52,43.05,47.39,45.81,44.07,46.57,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
dbdupwwi,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,7.579066598935753e-05,1.0,0.05423120766730748,100,0.17231349152992526,0.4054902523808628,0.5,False,True,True,0.24128443030782049,0.28700309123403855,0.207791004685272,151848208,distill+latent+ce,41.41,43.42,47.93,43.04,44.74,46.26,43.02,46.64,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
garn9ywa,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,8.098755422891888e-05,1.0,0.04952149479982456,100,0.4817028758057006,0.29876103604796006,0.5,False,True,True,0.272750485563824,0.17898738271175663,0.02599884653452156,151848208,distill+latent+ce,41.21,46.12,47.56,42.41,44.79,46.99,42.82,45.62,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
rkbyakxv,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.0009389057740344856,1.0,0.0002389831226720832,100,0.41737254445501226,0.1636328725320358,0.5,False,False,True,0.34058997474015856,0.48044021597873887,0.9562132112134614,151848208,distill+latent+prefusion+ce,39.66,47.28,47.55,38.61,45.19,43.95,42.43,46.51,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
mzhkl7si,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,0.0002864450326525938,1.0,0.07116547323426903,100,0.19596230968100567,0.4715732782464348,0.5,False,True,True,0.4690322993662319,0.7391125759499988,0.4187418363664376,151848208,distill+latent+ce,41.47,44.49,48.22,42.97,44.85,44.33,43.16,46.65,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
yj7ta5wx,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,5.7524983234002504e-05,1.0,6.81599661843536e-05,100,0.1252993309920262,0.19086883916178513,0.5,False,False,True,0.13727425213690225,0.6912763656751897,0.3278882680240012,151848208,distill+latent+prefusion+ce,41.16,48.47,47.86,43.29,46.84,44.01,44.00,45.59,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
tz4vryk6,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,5.420808254201408e-05,1.0,0.01983737868687448,100,0.3998620716116681,0.2380535607701715,0.5,False,False,True,0.07104628005055785,0.5710657850640972,0.5375944363511933,151848208,distill+latent+prefusion+ce,42.08,49.16,48.55,44.15,47.72,44.32,44.83,47.08,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
t9ocj7h4,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.00036606390393036743,1.0,1.9233365378185648e-05,100,0.28804350870177,0.14209213545984434,0.5,False,False,True,0.17689735274622098,0.07953603351115901,0.5702154285354794,151848208,distill+latent+prefusion+ce,41.52,44.11,48.13,44.00,46.75,45.46,44.14,46.18,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
npjb1hxb,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.0002622031804001286,1.0,0.0003333395011125912,100,0.18811994682767308,0.12331812616190266,0.5,False,False,True,0.01990473277089505,0.4862323302506368,0.6326362697341829,151848208,distill+latent+prefusion+ce,41.14,34.80,48.60,42.82,44.40,44.15,42.77,43.52,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
7r3yrvpm,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,0.0008945737957872846,1.0,0.05777146684296617,100,0.36691200240796185,0.26242281916889537,0.5,False,True,True,0.4315410731015013,0.001414959663453952,0.13438658111669932,151848208,distill+latent+ce,38.68,32.13,47.55,40.56,41.82,42.27,40.16,42.70,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
av6oda4j,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,0.00031294889407521513,1.0,0.00022051992110832413,100,0.49412106106326303,0.3633617225852237,0.5,False,True,True,0.42971765655252303,0.3909858039073665,0.5191279300196804,151848208,distill+latent+ce,41.32,35.59,48.62,41.38,45.36,46.64,43.34,46.21,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
hst2m8wn,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,0.0005261393744697642,1.0,0.014105348218615511,100,0.3580802778148925,0.4192610628169148,0.5,False,True,True,0.21108895982100567,0.08837945901841349,0.11743717135580987,151848208,distill+latent+ce,40.52,34.44,47.44,42.26,44.88,43.93,42.70,44.54,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
6seqft2y,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,0.00010436644133244923,1.0,0.01138255318154136,100,0.43956148450119426,0.33018810187519576,0.5,False,True,True,0.2972288387320783,0.7510802705291669,0.28298465517407667,151848208,distill+latent+ce,41.14,43.81,48.67,41.31,46.00,45.41,43.53,46.42,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
hoho5m21,delulu-dfc2020-final-delulu-s1s2,dfc2020,s1,s2,43.29,0.0004863100109027418,1.0,0.00826586523810611,100,0.20171024981597335,0.11340500875713558,0.5,False,False,True,0.2524155766939829,0.5277293715689775,0.686917223917806,151848208,distill+latent+prefusion+ce,40.39,34.75,48.01,42.55,47.23,42.45,43.65,43.60,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
qcef9p6q,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,2.5990631288908264e-05,1.0,0.00011379956655419886,100,0.34317901795327643,0.30650967878730717,0.5,False,True,True,0.19678500927120865,0.48392311315325987,0.7551041416115272,151848208,distill+latent+ce,41.62,34.39,47.72,42.28,46.46,43.52,43.96,42.79,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
jz10kupd,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,5.109472185626327e-05,1.0,0.0011129656589830776,100,0.3626347629236938,0.31967981131815115,0.5,False,True,True,0.2518976816395755,0.6637174183627013,0.469633241843747,151848208,distill+latent+ce,41.52,46.81,48.08,40.09,45.78,44.13,43.65,45.02,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
tfepy68f,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,3.0095077452833978e-05,1.0,0.0007453064938596047,100,0.4243576932620162,0.2538514851113929,0.5,False,True,True,0.2741512297752957,0.9001836429311713,0.5812089437379657,151848208,distill+latent+ce,41.43,41.96,48.36,41.55,46.00,43.16,43.70,44.74,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
1iklkp9f,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,0.0003278849072313378,1.0,0.002260272268000236,100,0.20612920503187823,0.2242762416811308,0.5,False,True,True,0.06113298609777901,0.45102110746061086,0.16484498804294234,151848208,distill+latent+ce,41.08,41.69,48.31,39.60,44.65,48.39,42.80,45.75,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
edqezk27,delulu-dfc2020-final-mask-token-s1s2,dfc2020,s1,s2,43.29,7.776368543425274e-05,1.0,0.0748549133137789,100,0.277258842227851,0.20724211167374165,0.5,False,True,True,0.28889371115131385,0.18083812837908153,0.5903158930633287,151848208,distill+latent+ce,42.32,46.79,48.54,42.68,46.98,44.49,44.65,46.97,checkpoints/sft_evan_base_dfc2020_s1_fft_lr0.0005_20260418_080704.pt
